"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","active_pixels","dr","dtheta"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,31,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,31,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,32,"cssa_row_row",0,2.35619449019234,0,2.36,1992,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,32,"bm3d",0,2.35619449019234,2,2.34,2783,4,0.000262261512589958
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,32,"median",0,2.35619449019234,0,2.36,5311,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,32,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,32,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,33,"cssa_row_row",0,2.35619449019234,0,2.36,1893,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,33,"bm3d",0,2.35619449019234,2,2.35,1953,4,3.83717087430553e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,33,"median",0,2.35619449019234,0,2.36,5056,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,33,"wiener",0,2.35619449019234,0,2.36,9998,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,33,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,34,"cssa_row_row",0,2.35619449019234,0,2.36,1919,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,34,"bm3d",0,2.35619449019234,0,2.36,3072,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,34,"median",0,2.35619449019234,0,2.36,5148,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,34,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,34,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,35,"cssa_row_row",0,2.35619449019234,0,2.36,1952,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,35,"bm3d",0,2.35619449019234,0,2.36,2038,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,35,"median",0,2.35619449019234,0,2.36,4933,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,35,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,35,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,36,"cssa_row_row",0,2.35619449019234,0,2.36,1901,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,36,"bm3d",0,2.35619449019234,2,2.36,1951,4,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,36,"median",0,2.35619449019234,0,2.36,4799,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,36,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,36,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,37,"cssa_row_row",0,2.35619449019234,0,2.36,1903,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,37,"bm3d",0,2.35619449019234,0,2.37,2160,0,0.000190592101049266
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,37,"median",0,2.35619449019234,0,2.36,4891,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,37,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,37,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,38,"cssa_row_row",0,2.35619449019234,0,2.36,2047,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,38,"bm3d",0,2.35619449019234,0,2.36,1875,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,38,"median",0,2.35619449019234,0,2.36,4781,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,38,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,38,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,39,"cssa_row_row",0,2.35619449019234,0,2.36,1944,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,39,"bm3d",0,2.35619449019234,0,2.36,2152,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,39,"median",0,2.35619449019234,0,2.36,4860,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,39,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
